,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1568,Coheed and Cambria,Welcome Home,42GP0xKtkolBnmqQRvSllO,64,0.00648,0.442,374973,0.951,1.12e-06,11,0.0887,-5.27,1,0.11,154.004,4,0.158
1569,Breaking Benjamin,The Dark of You,7egnrHJAANlNymbrmQNKcG,62,0.202,0.487,252613,0.646,3.1e-06,2,0.11,-6.878,0,0.0299,97.083,4,0.16
1570,Disturbed,The Light,1MTELuKDa4b8VOHF97ffuY,60,0.00456,0.512,256853,0.968,1.24e-06,6,0.115,-3.874,1,0.0658,160.102,4,0.646
1571,Flyleaf,I'm So Sick,3v0ylYF51SKkgAi4PrfKTq,49,6.13e-05,0.431,176160,0.959,6.19e-06,10,0.118,-4.257,1,0.0854,153.925,4,0.269
1572,Earshot,Wait,45R6DmpsaoqLujIn6qPTPH,57,8.38e-06,0.502,213000,0.934,0.164,9,0.0921,-3.899,1,0.0553,102.121,4,0.477
1573,Gojira,Pray,4XPrEwXIu8UhlggytlSqPr,50,0.00141,0.436,313867,0.947,0.801,7,0.123,-6.237,1,0.0479,102.988,4,0.0645
1574,Lamb of God,The Faded Line,1kPbgEAGrsC7LhdYPdoWZ5,53,0.000915,0.274,277227,0.987,0.0162,2,0.342,-3.23,1,0.195,170.398,4,0.0943
1575,Limp Bizkit,Behind Blue Eyes,1MTQHCpraD4S8g5PAFKzoj,72,0.455,0.584,269973,0.491,0.0,7,0.116,-6.631,1,0.0263,120.283,4,0.0916
1576,Devin Townsend,Methuselah - Demo,70XJs7OvBBqphr1u1WqUNG,35,0.0413,0.632,247823,0.805,0.865,7,0.0918,-10.597,0,0.0444,120.029,4,0.616
1577,Bon Jovi,Because We Can,4p6dif719WK9E2ZBqmwngo,50,0.000102,0.536,240347,0.852,0.0,5,0.338,-4.424,1,0.0349,109.085,4,0.604
1578,Nazareth,This Flight Tonight - 2010 - Remaster,0pil72Ler9FDlYA9KY8QRr,49,0.00541,0.508,204267,0.656,0.268,7,0.132,-6.652,1,0.0396,134.052,4,0.633
1579,Skillet,Breaking Free (feat. Lacey Sturm),3sT99jz232QWq5Q2LEaFJ5,54,0.00206,0.487,232813,0.963,1.49e-06,9,0.0683,-2.18,0,0.153,165.938,4,0.586
1580,Soulfly,Jumpdafuckup,1UwwbPgKGOoSbqqHm9Xxzn,57,0.00951,0.598,311987,0.954,2.86e-05,2,0.127,-4.86,1,0.0801,100.98,4,0.235
1581,Dio,We Rock,6qxi41lmbH35MT29bqlL4k,56,4.99e-06,0.327,273867,0.873,0.0172,9,0.247,-10.779,0,0.0514,153.012,4,0.48
1582,Rammstein,BENZIN,1XanLfYUUBB6bLbnSh1KyU,61,0.000393,0.527,226000,0.947,0.00372,4,0.075,-4.205,0,0.0574,142.008,4,0.206
1583,Def Leppard,Rock Of Ages,2AmEv442DGwSxMGZ9XEvBA,63,0.00851,0.703,247829,0.785,0.0479,4,0.178,-7.633,1,0.0459,105.857,4,0.592
1584,CKY,96 Quite Bitter Beings,7AimHQrOUoUTYbVX87D3Zl,58,0.00184,0.458,201920,0.779,4.28e-05,3,0.313,-8.312,0,0.0486,99.093,4,0.729
1585,Marilyn Manson,Killing Strangers,2naBVHNHinneXOYmczG7xE,54,0.00989,0.593,336487,0.55,2.94e-06,5,0.132,-5.946,1,0.0379,59.996,4,0.511
1586,Behemoth,Wolves Ov Siberia,7K1zTLR7WKK1Pd2LfLowIM,34,4.53e-06,0.178,174271,0.995,0.168,1,0.0927,-5.27,1,0.193,107.995,4,0.0356
1587,Whitechapel,Brimstone,3G5hJ00gxWnbRHGDg8IK6s,54,4.05e-05,0.381,205248,0.968,0.13,2,0.375,-4.341,1,0.0951,170.227,4,0.346
1588,Metallica,"Die, Die My Darling",0t7LcUic4qolMCysPrKeAd,53,0.000606,0.441,146560,0.974,0.0,10,0.222,-2.725,0,0.0609,178.044,3,0.794
1589,Machine Head,Game Over,5MZtUiMzP3QDwcgSH9ojdm,35,0.000407,0.249,396747,0.989,2.38e-06,1,0.0962,-2.944,1,0.168,100.914,3,0.293
1590,Linkin Park,POWERLESS,4zNk347FJz4yDDcjUhJJMI,62,0.0621,0.508,224467,0.88,9.43e-05,5,0.15,-6.441,0,0.0448,140.065,1,0.337
1591,Accept,Princess Of The Dawn,3PtaFRuHFIlF6ZcMVE4lF8,46,0.00976,0.631,376307,0.495,0.06,2,0.174,-13.374,1,0.0326,128.818,4,0.413
1592,Tenacious D,The Ballad Of Hollywood Jack And The Rage Kage,5x8w4Nmvx9ATRcAWOaRGBv,48,0.355,0.621,305680,0.581,3.55e-06,4,0.208,-6.772,0,0.0298,102.54,3,0.315
1593,Hammerfall,Hearts on Fire,5cIgTO97kYIxaiV9WwraIj,52,0.000431,0.577,231387,0.901,3.59e-06,1,0.672,-5.981,1,0.0492,90.997,4,0.337
1594,Disturbed,Voices,47H4oc7Zkihwae7ST7F4zp,57,0.000116,0.589,191960,0.983,0.00211,10,0.0628,-2.521,0,0.121,110.007,4,0.469
1595,Three Days Grace,Tell Me Why,0YFA0boMX3HBAZS1QfHKRR,58,0.00922,0.491,210733,0.827,0.000377,2,0.217,-5.023,0,0.0415,158.904,4,0.472
1596,Van Canto,Fear Of The Dark,3XZ3nGbThyYWWj3mRuPOiC,43,0.00537,0.319,429387,0.942,0.0287,4,0.183,-6.747,0,0.0699,112.506,4,0.257
1597,Gojira,The art of dying,7iMQChXFK33TS49QWhE4tt,47,0.000308,0.493,594213,0.83,0.543,0,0.102,-5.983,0,0.105,137.967,4,0.114
1598,Prophets Of Rage,Unfuck The World,5wFZTk08YJme74WYjauDzp,57,0.0012,0.605,250213,0.832,0.0114,7,0.053,-5.564,0,0.0316,102.01,4,0.506
1599,Five Finger Death Punch,Bad Seed,0Y4vrkqydY3Ziiff8hvN6C,53,7.52e-06,0.565,239120,0.976,0.0,1,0.328,-4.651,0,0.144,129.925,4,0.556
1600,Korpiklaani,Ievan Polkka,0GqRHYIgfiy5Pfkv0bK2zP,45,4.48e-05,0.534,188400,0.972,0.626,0,0.308,-4.309,1,0.0372,130.023,4,0.943
1601,Within Temptation,All I Need,4BhqnM5lktowwfHqq2JYhg,57,0.208,0.277,290840,0.724,2.91e-06,10,0.119,-4.849,1,0.0387,152.717,3,0.13
1602,Disturbed,Already Gone,2bIGTwtsxXPGaDWhjCjtr0,57,0.0799,0.513,268533,0.411,0.0,5,0.0753,-8.108,1,0.0238,81.997,4,0.0794
1603,The Offspring,Want You Bad,6hwQ69v7VbPhTTR2fOtYX7,67,7.22e-05,0.497,202573,0.969,0.0,4,0.246,-4.245,1,0.0487,105.563,4,0.6
1604,Nickelback,Dirty Laundry,1lVn8EyfxGPhybJTiDTPzV,53,0.000361,0.618,240704,0.956,6.74e-05,11,0.349,-3.297,0,0.0496,97.993,4,0.487
1605,Daughtry,Waiting for Superman,4AU7z13HYmPMetlWbq1mys,61,0.0029,0.555,266960,0.682,0.0,0,0.0662,-5.711,1,0.0269,105.987,4,0.383
1606,Avatar,Bloody Angel,2cQkslUQT9nyvmMNTftd4S,47,0.00348,0.404,364640,0.858,0.037,11,0.111,-6.641,0,0.0464,90.91,4,0.248
1607,Within Temptation,Memories,17AtQU2FNV14jSGpPfhejn,51,0.148,0.432,231187,0.682,2.28e-06,10,0.187,-7.393,0,0.0275,90.953,4,0.201
1608,HELLYEAH,Moth,0r3ur5jBMpjkcrqbVVvgs7,56,0.000446,0.241,291132,0.923,0.0,8,0.22,-3.495,1,0.0529,172.046,3,0.451
1609,Papa Roach,Last Resort - The Rework,7poA10I15kvSUH6m44fQkS,66,0.000944,0.551,288000,0.962,0.000174,11,0.138,-3.856,0,0.237,155.104,4,0.512
1610,Rammstein,AMOUR,1pOkWIJCshtoREcAcXmYSk,54,0.0053,0.64,290907,0.529,0.0919,5,0.12,-7.18,0,0.0275,104.023,4,0.259
1611,Hoobastank,Same Direction,3efx4WR8fvyx8uJFydy4U8,56,0.00542,0.401,195293,0.987,0.0,2,0.396,-3.252,1,0.101,169.036,4,0.546
1612,Linkin Park,Somewhere I Belong,3fjmSxt0PskST13CSdBUFx,70,0.00038,0.451,213933,0.951,2.39e-06,1,0.261,-3.754,1,0.0645,162.065,4,0.442
1613,Slipknot,The Nameless,6GCusUym0CAdFS2g1qG79Y,57,0.0155,0.338,268040,0.983,0.000743,7,0.502,-2.429,1,0.18,105.938,4,0.22
1614,Rammstein,KEINE LUST - LIVE,0kzP8mrolprWH4HOlzdoNm,50,0.00749,0.233,248267,0.936,0.164,8,0.739,-7.573,1,0.0719,138.131,4,0.145
1615,Crazy Town,Butterfly,4BggEwLhGfrbrl7JBhC8EC,71,0.00132,0.736,216733,0.811,0.000142,9,0.107,-4.17,0,0.081,103.502,4,0.609
1616,Ozzy Osbourne,Perry Mason,5yckiSASyeQLPgpBZkXIbu,56,4.7e-05,0.349,353800,0.895,0.00111,9,0.0387,-5.98,1,0.0814,135.157,3,0.478
1617,Lordi,Naked in My Cellar,6ZPBOt2hzpoCEIpcPGBQQr,45,3.18e-05,0.447,285291,0.937,0.0124,2,0.222,-6.227,0,0.0451,146.998,4,0.624
1618,Guns N' Roses,Yesterdays,11VGhd5i7deLL0YB0ayicY,58,0.0666,0.363,196227,0.849,0.00517,6,0.306,-7.744,1,0.0554,170.627,4,0.429
1619,Rammstein,ZERSTÖREN,4HLcqGelHzQY7nAhxhh1hO,53,7.88e-05,0.412,328933,0.775,0.137,9,0.32,-5.457,1,0.0417,165.921,4,0.123
1620,Behemoth,God = Dog,2HnSvIJqBhZcDOSsjwdngw,36,2.73e-05,0.384,238905,0.984,0.0998,6,0.0418,-5.455,1,0.172,130.153,4,0.0739
1621,Soil,Redefine,5LDJR2EMKHrB843oVlWGGq,48,0.000112,0.523,215627,0.936,2.96e-06,10,0.209,-3.235,0,0.0574,111.062,4,0.237
1622,Opeth,Eternal Rains Will Come,0rzMHOoTHTEuIIemojtn5K,50,0.00873,0.54,403147,0.782,0.774,0,0.165,-11.649,1,0.0434,110.025,4,0.153
1623,Metallica,Some Kind Of Monster,4hjTm9cn9ZPwfKnbyW6frn,49,0.000491,0.328,505532,0.941,0.263,0,0.178,-5.211,1,0.0537,104.827,4,0.626
1624,Mindless Self Indulgence,Shut Me Up,7AH9Fmka4of4Y25lfhvBUC,53,0.000673,0.589,168533,0.797,0.0,1,0.0246,-4.213,1,0.173,174.039,4,0.787
1625,Manowar,Brothers Of Metal (Part 1),3tuCmmn6JmRXPln2Zt7KyI,48,5.77e-05,0.566,234600,0.914,0.06,4,0.108,-6.46,0,0.0622,164.294,3,0.518
1626,A Perfect Circle,TalkTalk,3sPpTsMNzlyJJx9LLJFT0e,58,0.00138,0.406,255806,0.738,0.0117,9,0.154,-4.64,1,0.0439,150.886,3,0.31
1627,Sevendust,Denial,12nGRgtkjrqb3mvsEp4yKj,64,2.62e-05,0.602,258427,0.907,0.00333,1,0.222,-5.587,1,0.0522,104.348,4,0.461
1628,Children Of Bodom,Platitudes and Barren Words,73KkGhmS4WL1sK8kw66M04,50,6.2e-06,0.316,253613,0.963,0.185,2,0.343,-7.237,1,0.0586,179.965,4,0.422
1629,Three Days Grace,Last to Know,1o4Pf2GIMDCD7ifIM2yI77,59,0.554,0.465,207467,0.456,0.0,4,0.111,-6.603,0,0.0282,138.78,4,0.293
1630,Metallica,Last Caress / Green Hell,31JLlpOHfr53d0C2zufEqJ,49,3.88e-05,0.352,211507,0.997,0.036,0,0.0492,-4.607,1,0.0565,103.269,4,0.267
1631,Queens of the Stone Age,The Evil Has Landed,763LDHO3wYOI7GzXS7uBwU,58,0.00057,0.264,390579,0.882,0.111,7,0.283,-4.362,1,0.0795,85.508,4,0.766
1632,Powerwolf,Killers with the Cross,6OrMblzPzh6Z0pIKVeWwd3,47,0.00183,0.479,249507,0.878,0.000768,1,0.31,-5.368,0,0.0551,104.013,4,0.286
1633,Rage Against The Machine,Take the Power Back,3tTL7jlSkowXidYeafFtwG,50,0.043,0.542,335840,0.842,0.000153,1,0.173,-7.137,1,0.173,104.772,4,0.301
1634,Volbeat,The Bliss,3jBxuyTAmkliaV09qYOwTo,54,0.000609,0.517,283366,0.88,4.49e-06,2,0.135,-4.143,1,0.0455,146.929,4,0.408
1635,Five Finger Death Punch,Anywhere But Here (Duet with Maria Brink),1g1y9BMpiauILPyXqTkRWU,41,6.89e-05,0.505,225691,0.983,0.0,2,0.139,-3.89,1,0.123,138.016,4,0.233
1636,Godsmack,Awake,6xXlurslWqFuyqTCBlErzX,66,1.84e-05,0.406,304373,0.758,0.00253,5,0.308,-4.1,1,0.0558,111.803,4,0.532
1637,Orden Ogan,F.E.V.E.R,704ZuU3zDQLSsudsguPo6m,49,4.89e-05,0.395,264200,0.918,0.179,10,0.126,-5.297,1,0.0728,94.155,4,0.21
1638,Hatesphere,Corpse of Mankind,1G4uYANXMDSz3Di4O4tEKG,27,2.07e-06,0.526,281227,0.991,0.0196,5,0.0775,-5.52,0,0.0831,108.135,4,0.375
1639,Sabaton,Sparta,3taSzWrlMYIkSjTeIbQptk,50,1.84e-05,0.292,265336,0.972,0.000207,0,0.0868,-5.028,0,0.274,108.013,3,0.0397
1640,System Of A Down,Needles,6V8oQXzymTzpEZOsiBiyJT,60,0.0011,0.534,193573,0.978,0.000122,1,0.0543,-3.113,1,0.0775,94.278,4,0.525
1641,Raunchy,A Heavy Burden,58jCiago81YyNHnNaz79mj,37,8.68e-06,0.366,288267,0.948,0.0396,11,0.313,-4.838,0,0.103,166.055,4,0.553
1642,Stone Sour,Taciturn,0pVL6gE6ebXHExO9IzrJDQ,55,0.0627,0.286,325627,0.547,3.16e-06,4,0.112,-7.923,1,0.0318,174.717,3,0.453
1643,Red,Already Over,3SP1LUtLle97QNFvFFopnG,55,0.00295,0.419,264947,0.673,0.0,5,0.0943,-6.577,0,0.0391,103.017,4,0.17
1644,Audioslave,I Am the Highway,3bwAS8cN7Xtzvv5UurJOOX,67,0.105,0.341,334907,0.662,0.0,9,0.113,-5.023,0,0.0335,174.875,4,0.2
1645,Periphery,Digital (Spencer Sotelo),4cUv1bEkIyyBd4R8XJfyJw,0,0.000179,0.433,236400,0.93,0.0139,0,0.627,-3.972,1,0.101,199.987,4,0.516
1646,Daughtry,Wild Heart,1KoAbQlXWKAiFH0S7JCjG7,51,0.00262,0.571,230627,0.714,0.0,8,0.0954,-5.561,1,0.0447,88.009,4,0.479
1647,Kamelot,When the Lights Are Down,44mommx98x2Dh3Ud9fdbym,55,5.55e-05,0.303,221467,0.939,0.0128,10,0.108,-6.377,0,0.0671,169.97,4,0.369
1648,Stone Sour,Tired,1q9ru9Wx2Q9Ez8irkGcyFa,57,0.000606,0.312,251840,0.934,6.76e-05,3,0.115,-3.793,0,0.0683,201.991,4,0.471
1649,Korn,Rotting In Vain,37AQCD39ZpJMH8nElWYHSF,0,0.000121,0.498,213000,0.946,2.56e-05,2,0.359,-4.793,1,0.0602,106.275,4,0.31
1650,Rammstein,PUSSY,50AB24h51HlBrp6PqOg50k,61,0.00158,0.573,239080,0.773,0.0957,7,0.0734,-4.629,1,0.0442,134.977,4,0.541
1651,Disturbed,Living After Midnight,5faE3X6fmEaopBYtzX98SD,53,0.00029,0.701,265627,0.877,0.00309,8,0.0454,-4.772,1,0.0696,131.972,4,0.7
1652,Mastodon,Steambreather,4Ut80ggQbyiJN2pGCs7VfB,55,4.1e-05,0.358,303107,0.981,0.000674,2,0.184,-4.572,1,0.116,165.027,4,0.262
1653,Volbeat,Pearl Hart,5gz7gCGJ9nSivY3yqXvvwU,50,3.71e-05,0.547,206560,0.94,0.000663,2,0.169,-5.23,1,0.0396,104.975,4,0.484
1654,Bon Jovi,In These Arms,0vTKR5TQD03kASmEGlyDF3,59,0.00876,0.509,319227,0.917,2.94e-05,4,0.196,-3.046,1,0.06,123.281,4,0.487
1655,Manowar,Battle Hymn,1VRnW4Qk8PP3EGGFMs6Z32,52,0.047,0.315,416693,0.822,0.0077,4,0.274,-10.437,0,0.103,150.499,3,0.164
1656,Halestorm,Love Bites (So Do I),0hKLGoFtQiMHUzmquTyzpS,51,0.00127,0.542,191333,0.963,0.00134,2,0.253,-1.994,0,0.141,124.992,4,0.374
1657,Avatar,The Eagle Has Landed,1gDRnCCl3s5Lr7rBFYVbRU,50,0.000745,0.455,301677,0.942,0.00152,2,0.304,-6.513,1,0.0673,170.22,4,0.319
1658,Queensrÿche,Signs Say Go,5v9mncMnylvU4ZL1aPpxUP,0,0.000175,0.338,196867,0.991,0.0,6,0.617,-3.306,0,0.123,167.946,4,0.215
1659,Nickelback,Photograph,3hb2ScEVkGchcAQqrPLP0R,68,0.000932,0.513,258920,0.877,0.000163,8,0.136,-3.756,1,0.0292,145.919,4,0.389
1660,Thrice,Black Honey,5OeY5LebIOzD9Zvat1Dikf,60,0.00267,0.442,239451,0.892,7.92e-06,9,0.0758,-6.431,0,0.086,151.914,4,0.237
1661,Dio,Rainbow In The Dark,5qFxuUIAwJlzO60vqOiL7y,65,7.06e-05,0.508,252693,0.912,0.403,9,0.0492,-8.049,0,0.0368,117.582,4,0.682
1662,Lordi,Hard Rock Hallelujah - Eurovicious Radio Edit,4LmSxJVbKgclgUXcwZEisI,41,0.000798,0.596,181413,0.961,0.0153,7,0.366,-3.541,0,0.0385,122.999,4,0.744
1663,BAEST,Atra Mors,6FolES1cfie23jxZXG3XSQ,27,2.03e-06,0.327,201800,0.908,0.949,7,0.369,-5.709,1,0.0626,93.846,3,0.284
1664,Korn,Word Up!,1pHPpLVH2XEN0xYRoQs4wq,63,2.42e-05,0.577,172667,0.94,0.0715,6,0.347,-4.439,0,0.0361,116.045,4,0.818
1665,Billy Talent,Try Honesty,48p3h28CUBIgJt93yGRSwV,0,0.000148,0.458,255813,0.987,4.34e-05,6,0.385,-3.581,0,0.116,156.898,4,0.376
1666,Godsmack,I Stand Alone,6eYUbXmncekAKMYZcsSkyD,64,4.19e-05,0.216,246040,0.923,0.0,8,0.126,-4.475,1,0.0666,167.498,4,0.385
1667,Foo Fighters,Monkey Wrench,44wXefe8WB9Fd6xwtmAwbR,69,1.83e-05,0.399,231480,0.953,2.53e-05,4,0.149,-4.276,1,0.0752,174.216,4,0.555
1668,Halestorm,Get Lucky,66PgT7clBWAuQlMqoUL0YU,53,0.00803,0.686,188573,0.932,2.45e-05,9,0.231,-4.751,0,0.0508,115.919,4,0.78
1669,Volbeat,The Garden's Tale - Live from Telia Parken,1XDa3jN9tnJebeLZz18D2U,39,0.000724,0.227,535610,0.95,0.0329,0,0.922,-7.79,1,0.144,120.862,4,0.112
1670,Five Finger Death Punch,Bloody,0I231Shaa8PTdZ5UKWo6yu,52,0.0094,0.296,229404,0.974,0.0,4,0.837,-6.138,1,0.201,170.027,4,0.44
1671,Rammstein,FEUER FREI! - LIVE,59hleeRytt12eFVeFMfGyO,49,0.00162,0.475,214453,0.974,0.0529,8,0.995,-7.89,1,0.0833,95.012,4,0.141
1672,3 Doors Down,Landing In London,5JYw0YEDUopuXE7SwFhLqJ,47,0.481,0.48,271373,0.501,2.81e-06,4,0.123,-6.75,0,0.0264,147.403,4,0.168
1673,Sepultura,Ratamahatta,3Tg8JctqoeIwZ3Rue8BjaI,54,0.00801,0.53,270640,0.95,0.205,10,0.33,-5.402,0,0.0959,112.627,4,0.411
1674,Devin Townsend,Spirits Will Collide,3Woz4yXgXOSTs6Yc0Oh2Es,53,0.00272,0.351,279912,0.675,0.000122,3,0.407,-10.073,1,0.0343,168.016,4,0.335
1675,Twilight Force,Gates of Glory,4k9NBJg9JVBPdgO1y0Rgc0,47,0.0483,0.405,235879,0.905,0.0,11,0.261,-5.644,0,0.0503,74.987,4,0.304
1676,Billy Talent,Rusted from the Rain,1VbsSYNXKBpjPvqddk8zjs,63,0.000257,0.436,253307,0.872,7.02e-05,2,0.401,-3.431,1,0.0306,174.978,4,0.605
1677,Limp Bizkit,Hot Dog,6Zj3YsYfj8YTY9aGMDnpn8,62,0.00148,0.583,230240,0.94,4.35e-05,1,0.375,-3.624,1,0.0802,101.29,4,0.569
1678,Volbeat,Who They Are,2AAnvtSlsqu17TfxToKCUg,41,4.66e-05,0.507,222267,0.9,0.0302,2,0.115,-5.626,1,0.0405,103.268,4,0.292
1679,Ghost,Dance Macabre,2z261lioax3aehvWjorAk8,59,1.89e-05,0.619,219720,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727
1680,Metallica,Turn The Page,1aXFBWnnPFRKUN7vuIA5h0,63,1.53e-05,0.405,366467,0.825,0.01,8,0.0967,-3.946,1,0.0319,74.579,4,0.246
1681,Metallica,Ain't My Bitch,3QWzxUE2WA5WoSi82KCODk,48,1.8e-05,0.423,306400,0.912,0.0542,10,0.109,-4.564,0,0.0322,158.131,4,0.405
1682,Volbeat,The Devil's Bleeding Crown,3TjQAc2PzWzlSDrnq61J1y,66,1.62e-05,0.32,238653,0.909,0.139,7,0.0443,-4.612,1,0.0412,109.649,3,0.21
1683,Volbeat,Evelyn,1jlZ9at2Vibq1Zy3ZdDVlM,49,8.12e-05,0.33,209027,0.897,0.0102,1,0.246,-4.23,1,0.0574,129.027,4,0.572
1684,Five Finger Death Punch,Hard to See,4vzPsfKiHxzOrc8HGxKbsr,53,4.62e-06,0.513,209493,0.976,0.00034,11,0.117,-3.117,1,0.17,111.992,4,0.133
1685,Hoobastank,Out Of Control,0M2AiyQavssxgA9wRJBmRI,60,0.00133,0.445,162107,0.973,0.0,4,0.364,-4.334,0,0.117,157.986,4,0.491
1686,Black Sabbath,War Pigs - 2009 Remastered Version,0W35nxtHtFlseSojmygEsf,64,0.231,0.462,473787,0.628,0.00126,6,0.188,-12.348,0,0.0581,90.256,4,0.447
1687,Van Halen,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,79,0.171,0.572,241600,0.835,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,0.796
1688,Avantasia,Starlight,63fBEvbvxbSwVOOPS9Ik4l,48,0.00134,0.545,218615,0.93,5.18e-06,10,0.235,-3.406,0,0.0452,96.495,4,0.519
1689,Godsmack,Eye Of The Storm,1ojelHpQjr0MPvmawUNqw7,46,0.000483,0.499,201290,0.956,0.0,6,0.337,-4.086,0,0.183,116.902,4,0.199
1690,Rammstein,Du hast,5awDvzxWfd53SSrsRZ8pXO,73,0.00369,0.64,234227,0.922,0.055,9,0.332,-6.283,0,0.0385,125.105,4,0.716
1691,In This Moment,Adrenalize,06WohfoFEUa5faNy8f9S5N,60,0.00023,0.465,255773,0.96,0.0,6,0.129,-3.888,1,0.0792,132.014,4,0.43
1692,Rage Against The Machine,Take The Power Back,25CbtOzU8Pn17SAaXFjIR3,60,0.0728,0.62,336440,0.912,7.15e-05,1,0.249,-4.011,1,0.221,106.236,4,0.291
1693,Rammstein,Du riechst so gut,1hNE737dkYD9ZM1J8H9chv,63,0.000386,0.672,289267,0.779,0.222,7,0.345,-7.542,0,0.0322,111.962,4,0.806
1694,Black Sabbath,Sweet Leaf - 2009 Remastered Version,663YE60YdyYlI5lcHG3Noz,55,0.00163,0.362,303253,0.612,0.0372,2,0.116,-11.861,1,0.0458,148.372,4,0.664
1695,Meridian,Second Best,77WtqJEschuxj3AInwkXIU,23,0.000389,0.419,205200,0.953,1.44e-05,3,0.164,-5.078,0,0.0611,141.957,4,0.416
1696,Deep Purple,Hush - Stereo Mix; 2014 Remaster,5vCqFfiG54JzfFM1z2WSGc,0,0.0605,0.526,263573,0.648,0.864,0,0.414,-12.434,0,0.0534,108.843,4,0.46
1697,Skillet,Undefeated,7sCQbcrVlIKoIjOpR3Oj5N,57,0.00134,0.684,215880,0.992,0.0,4,0.878,-1.893,1,0.0748,133.963,4,0.757
1698,Judas Priest,Painkiller,0L7zm6afBEtrNKo6C6Gj08,65,0.000195,0.435,365827,0.987,0.0847,1,0.268,-4.667,0,0.16,103.16,4,0.101
1699,Motörhead,Killed by Death,4W2CRPuOl8wN3aR7QmOmQE,59,5.18e-05,0.378,278307,0.953,0.000695,4,0.303,-4.969,0,0.0527,134.581,4,0.268
1700,Disturbed,Asylum,3VZWVvHjzkG60FyVUkTcy5,55,3.88e-05,0.52,276227,0.992,0.0402,8,0.173,-2.386,1,0.106,90.038,4,0.38
1701,Korn,Falling Away from Me,2F6FfZ4w8z3eJpSxPotVO5,71,0.00014,0.468,270920,0.769,0.00124,4,0.271,-7.036,1,0.041,104.102,4,0.17
1702,Demon Hunter,I Am a Stone,5dLdWFruHNzWAkRWQMi9A6,46,0.387,0.546,346013,0.419,4.01e-06,7,0.139,-9.198,1,0.0267,112.107,4,0.266
1703,Alestorm,No Grave but the Sea,5ZOCDXK5pMJ3n3zBPTp1uT,43,3.91e-05,0.549,209787,0.974,2.3e-05,10,0.112,-3.757,0,0.062,140.073,4,0.717
1704,Linkin Park,Invisible,6OocN63GLU7NF0wHdewhID,64,0.0455,0.47,214347,0.74,0.0,11,0.091,-6.093,1,0.07,84.841,4,0.562
1705,Seether,Betray And Degrade,3XHnaUAFX8PfNMW1hHC75N,60,9.85e-05,0.58,244347,0.737,0.0367,10,0.0823,-4.795,1,0.0335,92.0,4,0.506
1706,Sabaton,Rorke's Drift,1I7FP9P86wRl5qcNptm5tT,43,3.08e-05,0.51,208792,0.989,0.000504,0,0.301,-4.488,1,0.0872,130.018,4,0.319
1707,Five Finger Death Punch,Dying Breed,0OSY9huR0iAWjRamqeWtyo,44,1.22e-05,0.383,174800,0.982,0.000152,1,0.215,-3.188,1,0.127,195.931,4,0.189
1708,Foo Fighters,Make It Right,33OVwHAdsrJELptAp74TqW,57,0.00078,0.559,279253,0.933,0.0741,2,0.0595,-7.51,1,0.0561,141.939,4,0.45
1709,Five Finger Death Punch,100 Ways to Hate,0GYSTJanx4wYxqwxr9odLw,50,0.000273,0.559,200973,0.989,0.0,11,0.282,-4.861,0,0.104,94.987,4,0.428
1710,Hollywood Undead,Lion,79CATxWpb9uezVeOIazKgs,63,0.00193,0.478,234933,0.898,0.0,6,0.0703,-5.603,1,0.106,168.953,4,0.536
1711,Devin Townsend,The Contrarian - Demo,0ehe55QNn6tIkdG8wj0VtT,38,0.00327,0.54,341504,0.783,0.248,8,0.134,-9.717,1,0.0579,120.024,4,0.417
1712,The Offspring,The Kids Aren't Alright,4EchqUKQ3qAQuRNKmeIpnf,78,0.00705,0.529,180160,0.943,3.16e-05,1,0.0696,-4.192,1,0.034,99.604,4,0.788
1713,Ghost,Rats,0g49s0Nl5LTXLKATAZ7Vfx,55,6.11e-06,0.522,261573,0.944,0.482,2,0.135,-5.731,0,0.0936,124.029,4,0.236
1714,Disturbed,Stricken,6RJdYpFQwLyNfDc5FbjkgV,73,8.51e-05,0.404,245227,0.969,0.0114,8,0.268,-2.938,1,0.195,173.878,4,0.29
1715,Gojira,The haviest matter of the universe,2pZsQqXFgcY03vRyZxSQhU,47,2.6e-06,0.243,237840,0.97,0.0404,5,0.284,-2.518,0,0.0877,102.725,4,0.243
1716,Alestorm,Mexico,6xEcJi5tmXFhaT0m62VZd9,49,6.63e-05,0.573,190333,0.962,1.08e-06,1,0.32,-3.779,1,0.0482,128.009,4,0.862
1717,Red Hot Chili Peppers,Hard To Concentrate,37kTASujIfZZ27NV7PfIrf,59,0.156,0.641,241840,0.502,4.35e-06,7,0.311,-7.334,1,0.0251,105.634,4,0.326
1718,Slayer,Raining Blood,4fiOTntQKr24p07FvQDHZE,64,0.000401,0.231,255187,0.995,0.374,10,0.123,-4.377,0,0.165,88.382,4,0.0374
1719,P.O.D.,Freestyle,6yf8Ke1rm4LiQSWKlVQiCE,5,0.0175,0.493,230707,0.95,0.788,7,0.235,-3.709,1,0.0834,91.978,4,0.745
