,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
772,Sam Smith,"Fire On Fire - From ""Watership Down""",5rFj8OzffT0iggSjcBaeND,85,0.476,0.584,246735,0.407,0.0,1,0.18,-7.356,0,0.046,115.124,4,0.341
773,Sam Feldt,Know You Better (feat. Tessa),43JyIDsNx4pUOOUDcIV2Cr,67,0.126,0.778,228226,0.756,2.2e-06,1,0.092,-4.754,1,0.0385,119.948,4,0.418
774,Jungle,Cherry,0Y30sCKxtNQ2MRpl00aA03,61,0.889,0.613,196139,0.427,0.0279,8,0.129,-8.324,1,0.221,82.523,4,0.467
775,BTS,Magic Shop,22ryCgQttpV7oCrn7llGRu,69,0.103,0.541,275696,0.661,0.0,1,0.0779,-5.838,1,0.0889,149.926,4,0.285
776,The Carters,APESHIT,62GXGpd73vslqIBHq8XqOx,73,0.0131,0.706,264853,0.785,0.0,2,0.164,-6.475,1,0.271,160.033,4,0.377
777,Holtsø & Wittrock,Sydpå,5bLFn4RsztJOYvxgJVlHoY,37,0.0301,0.719,176415,0.624,0.0134,0,0.341,-9.114,1,0.0348,116.439,4,0.762
778,BTS,Epiphany,7L8hkKW4hnemNfuOfEZcle,73,0.29,0.509,240362,0.558,0.0,2,0.131,-6.369,0,0.0276,135.879,4,0.327
779,Folkeklubben,Falden Gud,214LeU14KSgIielrytSwaO,34,0.016,0.538,230702,0.746,0.0149,0,0.238,-5.916,1,0.0494,156.171,4,0.672
780,offrami,Fireproof,4CGcEaOtbf3xkY809oUjBQ,62,0.0056,0.723,157241,0.71,0.0,11,0.408,-6.305,1,0.111,116.095,4,0.558
781,Joey Moe,Et Lille Land,40leBErhrPO9Y89ebAVjA9,43,0.0528,0.764,169127,0.496,0.0,0,0.0944,-6.138,0,0.0476,139.859,4,0.491
782,Anderson .Paak,Who R U?,4kHSIZyIEijaMuZpV8GS1p,62,0.0429,0.834,168520,0.826,0.0,1,0.0932,-7.429,0,0.157,92.009,4,0.819
783,Jacob Dinesen,Into Your Arms,5ZdRGr0K9hsjMtCEQ8hFIY,36,0.0957,0.503,220929,0.402,0.0,9,0.115,-7.853,1,0.0258,71.553,4,0.259
784,Artigeardit,sigmig,3FQYqzbwUzZRLwTsZS40J3,35,0.0477,0.723,197071,0.567,4.47e-05,0,0.101,-9.048,0,0.0689,133.952,4,0.402
785,Thomas Helmig,Saml Det Op,505RfPiV8OpVjVhNg0IMWx,35,0.0125,0.617,231987,0.66,0.0,1,0.113,-7.433,0,0.184,159.892,4,0.687
786,Imagine Dragons,West Coast,2nkoWsTZa8LKPNGdjI5uxj,73,0.581,0.672,217173,0.715,2.08e-06,0,0.101,-6.18,1,0.0268,104.989,4,0.677
787,Queen,The Show Must Go On,5WZDLZVCvY1rEyNir6k8Pg,72,0.433,0.425,271612,0.675,4.51e-06,11,0.112,-6.79,0,0.0409,84.156,4,0.0671
788,Ed Sheeran,Happier - Acoustic,5weKCP07IGA1565wfI3cZ1,70,0.0425,0.493,206209,0.4,1.47e-06,0,0.133,-8.117,1,0.0261,91.004,4,0.15
789,Little Big,Skibidi,4F4TGsDYacEbw4PLAIyJ2e,63,8.14e-05,0.872,163283,0.758,0.387,0,0.0632,-6.006,1,0.0542,131.995,4,0.91
790,Justine Skye,Know Myself,0d8anwJJGti8jE79Y4tXUD,70,0.474,0.776,167493,0.5,0.000931,5,0.169,-7.451,0,0.0579,100.055,4,0.544
791,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,72,0.049,0.75,159595,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
792,Camur,Andalé,1hkNs7KuZivyQHVXzjMrMR,49,0.231,0.775,186118,0.697,0.0,9,0.0902,-5.726,0,0.17,99.974,4,0.48
793,Vkation,Telefon,0KA34HqRaEb7aNJUpfNx3i,38,0.218,0.615,198187,0.598,0.0,7,0.104,-6.384,1,0.187,150.058,4,0.694
794,Gavin Haley,Jet Lag,4nDNTISVKzP3YjW4vvW1B1,60,0.774,0.54,150011,0.381,0.0,4,0.173,-5.356,0,0.0692,86.746,4,0.191
795,Joanna Vicente,Home,2DNrA5s0WrklYU9R8NMuJS,61,0.99,0.386,107426,0.109,0.943,7,0.122,-23.917,1,0.0507,63.156,4,0.307
796,Post Malone,Blame It On Me,1ZemPoaj7LBj1RAQrb89EC,76,0.135,0.651,261800,0.587,1.07e-05,11,0.149,-7.307,0,0.0421,121.838,4,0.317
797,Smooky MarGielaa,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",6R9nl7ucaIt4mMNscXP0Qq,68,0.0237,0.796,215690,0.718,0.0,1,0.105,-7.215,0,0.277,156.07,4,0.867
798,The Mayries,Blowin' In the Wind,0k9RKhN4MFzaon1u5jmZnh,37,0.823,0.47,229052,0.219,0.0,10,0.11,-12.671,1,0.0356,133.544,4,0.198
799,Tweekacore,Crash & Burn,4HaMXBKZa59l6MnyhLK6Bw,59,0.0322,0.502,228800,0.891,0.00543,4,0.118,-4.734,0,0.0455,159.917,4,0.23
800,Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,89,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
801,Paulo Londra,Adan y Eva,6FyRXC8tJUh863JCkyWqtk,93,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
802,Vladimir Cauchemar,Aulos Reloaded,0pzKMdjWnQRd7SoHnhV7EO,67,0.097,0.8,126400,0.801,0.0,11,0.0908,-4.543,1,0.227,123.018,4,0.53
803,ZK,Desert Eagle,02vZaMYB8dM8lF9AN1KzJs,52,0.163,0.732,166284,0.747,6.33e-05,7,0.0547,-4.724,0,0.0354,111.971,4,0.636
804,Khalid,Better,4T3fNx3CgwDRRYgmFCbD4J,82,0.0984,0.442,229413,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.116
805,Dodo & the Dodos,Pigen Med Det Røde Hår,6IhLGsiBXGHxOrCsDUomO7,41,0.389,0.544,222726,0.548,0.0,2,0.13,-6.971,1,0.0254,91.025,4,0.449
806,XXXTENTACION,going down!,7CkbRn6S0itJqcqn88AtSV,74,0.0216,0.873,115194,0.663,0.000356,1,0.0867,-4.086,1,0.15,135.499,4,0.525
807,Vince Staples,Opps (with Yugen Blakrok),7bUcBztfGqO7cSI2gMZeCI,67,0.152,0.706,180893,0.775,3.32e-05,1,0.416,-6.819,1,0.335,127.929,4,0.847
808,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,75,0.327,0.736,224507,0.482,0.0,4,0.229,-8.242,1,0.196,140.064,4,0.608
809,Koh Lantana,The Healing Process,23puVz6Rhiq8Wax9KxnZtW,68,0.926,0.241,161442,0.0553,0.93,3,0.108,-23.605,1,0.0336,135.859,1,0.0643
810,Kanye West,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,72,0.376,0.669,215320,0.419,0.0,1,0.187,-6.724,0,0.522,109.813,4,0.0397
811,Annika Aakjær,Morgensol / Dejlig Dreng,5V02ZlmBisXf82ub6gu6hp,37,0.954,0.432,192048,0.0897,5.21e-06,2,0.677,-12.832,1,0.0421,122.583,4,0.235
812,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,72,0.00368,0.739,236147,0.536,0.0,1,0.0968,-6.501,1,0.0587,122.022,4,0.193
813,Sleiman,Dunya (feat. Q),0JvsVUxiDa0vKuMQnrE7sZ,36,0.565,0.745,187766,0.792,1.52e-05,9,0.112,-6.668,0,0.0875,120.029,4,0.555
814,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,76,0.8,0.492,227693,0.267,0.0,7,0.249,-9.25,1,0.0336,117.679,3,0.137
815,Fakkboiz,Alla Dansar,4Xjd2QDN0SkLMbE6oLeBGe,66,0.0328,0.626,179531,0.87,0.0,1,0.451,-5.444,1,0.0682,128.004,4,0.418
816,Metro Boomin,"Only You (feat. WizKid, Offset & J Balvin)",3XFwOQU8wxXWl8Rxj3lrOi,68,0.538,0.732,218627,0.69,9.37e-05,4,0.191,-7.745,0,0.174,117.157,4,0.636
817,Katinka,Dunjakke,5YERhUrRIopiWQ37TTkNFx,38,0.0206,0.527,169016,0.486,0.0,0,0.129,-11.098,1,0.0414,158.029,4,0.489
818,Blood Orange,Hope,2QLNDKL7hZyh2OZ8UL9WrV,61,0.411,0.413,239768,0.227,0.0,5,0.0912,-10.871,1,0.0756,86.35,4,0.354
819,YBN Nahmir,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,76,0.0476,0.864,99108,0.664,0.0,8,0.0863,-7.315,1,0.104,94.932,4,0.381
820,Keith Foster,Ruth,1hqsp7bsJe26RN1Q5tpEG5,62,0.995,0.398,184181,0.0296,0.962,2,0.133,-23.591,1,0.0867,95.061,4,0.347
821,Rudimental,Summer Love,3yPe9q1JY5Jlx7yrkGquWX,63,0.148,0.558,257920,0.734,0.00523,1,0.251,-6.262,1,0.0478,159.97,4,0.285
822,NODE,Diablo,3q7JFeuWI8vE4EaIwH28nz,40,0.0356,0.8,185924,0.834,7.68e-06,0,0.0593,-3.911,0,0.0409,119.999,4,0.836
823,Lil Uzi Vert,New Patek,0Fpen1PTuEnCmOJtUU9Iud,81,0.0367,0.85,343099,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718
824,Deep Watch,Reasons For Being,5tY0sWgi6v0UEibwYjfWlL,73,0.98,0.141,176391,0.0282,0.906,7,0.104,-30.003,0,0.0454,145.22,3,0.0658
825,Tory Lanez,DrIP DrIp Drip (feat. Meek Mill),6SPYOjTjqvidDI24Hy9lwX,72,0.162,0.71,230440,0.814,0.0,10,0.16,-4.575,1,0.0561,155.02,4,0.714
826,Marshmello,You Can Cry,3ZbJMlEL4Kcme0ONRO7Slx,72,0.0974,0.491,194533,0.617,0.0,4,0.27,-4.545,0,0.147,126.816,5,0.17
827,Sleiman,Hvil I Fred,2bEfPh3CGJYPpqGG0VcU6L,39,0.381,0.722,182720,0.605,4.12e-06,1,0.0748,-7.405,0,0.0444,120.076,4,0.349
828,ZUZ,Vent Lige,00hwiaHMCXEgJl2CFb6ZkI,38,0.0502,0.698,176869,0.571,1.24e-06,8,0.0809,-8.022,0,0.0884,149.967,4,0.573
829,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,78,0.000874,0.563,229670,0.717,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427
830,James Arthur,Empty Space,1uru26I2JKd2mQZt0MDCUe,82,0.215,0.404,214227,0.531,0.0,1,0.0521,-4.328,1,0.103,164.848,4,0.321
831,Lennon Stella,La Di Da,2YyvWje3cEYyqgYhNUIaBJ,79,0.195,0.689,209773,0.679,0.00111,7,0.224,-5.893,1,0.0517,149.972,4,0.475
832,Lukas Graham,Lullaby,0zBceU1TdEwc7tiPHamPv7,55,0.077,0.658,191813,0.493,0.0,10,0.108,-7.702,1,0.0303,139.829,4,0.524
833,070 Shake,Glitter,4DJ9ZxVFyv8AWdBmZnV0CN,71,0.557,0.672,256480,0.622,3.48e-06,4,0.0959,-10.108,0,0.143,108.052,4,0.375
834,Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,70,0.287,0.62,284856,0.625,0.0,9,0.314,-7.438,1,0.553,167.911,4,0.665
835,A$AP Rocky,Bad Company (feat. BlocBoy JB),3ZYwSDF9knZI0RVlKR4PHC,68,0.0679,0.901,183809,0.529,0.0,8,0.536,-7.94,1,0.413,144.941,4,0.343
836,Chris Ayer,Ringing in My Ears,2ceSzb7MsMukcg7sVxY83m,48,0.828,0.583,217399,0.305,7.15e-06,9,0.0792,-9.847,1,0.0268,97.863,4,0.213
837,Marshmello,FRIENDS - R3hab Remix,18YRKiIZO4qDEc5Ik0Cry6,61,0.028,0.545,157143,0.814,0.0,9,0.0969,-4.398,0,0.0409,104.93,4,0.696
838,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",2bzitsPcImYC6DZWvvLCQi,77,0.000479,0.634,210933,0.662,0.00142,6,0.111,-7.543,1,0.0325,90.011,4,0.244
839,Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,79,0.317,0.721,166343,0.508,0.0,7,0.153,-7.496,1,0.394,159.911,4,0.457
840,Chance the Rapper,The Man Who Has Everything,3woRy7uxzl1lO2XO99oHsN,70,0.612,0.686,218624,0.469,0.0,1,0.121,-9.065,1,0.291,72.998,4,0.156
841,6ix9ine,KANGA (feat. Kanye West),0EwS8XJQspgrj1zSUXhFkl,71,0.0192,0.901,132331,0.598,0.0,1,0.0791,-6.934,1,0.17,117.9,4,0.355
842,Alexander Oscar,Coffee Table,75wdxivnhbIYIBVyDL4kM8,49,0.0227,0.648,197333,0.773,0.0,11,0.0781,-6.585,0,0.0627,90.057,4,0.305
843,Sinner's Heist,Streetlight People,46oyOZu0PMiUV0PeezjZmg,64,0.134,0.552,213677,0.814,0.0,5,0.111,-4.799,1,0.253,155.095,4,0.193
844,Machine Gun Kelly,RAP DEVIL,63TyoT9Ee03rQxv8xmdJ2l,73,0.217,0.895,286117,0.839,3e-06,0,0.239,-4.512,1,0.227,149.951,4,0.756
845,Zedd,The Middle,09IStsImFySgyp0pIQdqAc,88,0.171,0.753,184732,0.657,0.0,7,0.112,-3.061,1,0.0449,107.01,4,0.437
846,Summer Walker,Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,83,0.443,0.656,222374,0.432,0.0,6,0.132,-9.481,0,0.217,97.022,4,0.0897
847,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) - R3hab Remix,7fGn1cjdKNcXtwnPoiiGsN,67,0.254,0.618,182461,0.949,2.99e-06,4,0.488,-2.697,0,0.0903,127.961,4,0.293
848,Shawn Mendes,Why (Remix) [feat. Leon Bridges] - Remix,0FomDJEJ8NUEMYOfZeYjkH,68,0.473,0.62,234333,0.448,0.0,0,0.0917,-7.641,0,0.0459,126.94,4,0.306
849,Saweetie,ICY GRL,5TlWkwZyx3L5Dh3yybmxHO,71,0.0306,0.927,109302,0.563,0.0,7,0.0736,-5.827,1,0.175,103.312,4,0.842
850,Joji,NO FUN,4sbtM9ORGwmxGkXfctXbJq,72,0.8,0.809,168418,0.483,0.0,5,0.221,-6.886,1,0.0487,96.974,4,0.715
851,J Balvin,No Es Justo,5qFeMRz4TvetPmzjre9Dq7,80,0.161,0.684,250840,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
852,YNW Melly,Murder On My Mind,7eBqSVxrzQZtK2mmgRG6lC,94,0.145,0.759,268434,0.73,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,0.74
853,Travis Scott,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,73,0.00146,0.46,145588,0.686,0.0,0,0.375,-5.948,0,0.0367,148.054,4,0.252
854,Lost Kings,Stuck,3esogDu1xpfphICWKjd8fp,71,0.0175,0.768,192595,0.796,1.22e-06,7,0.0736,-4.89,0,0.0758,104.99,4,0.564
855,Calum Scott,No Matter What,1LxlsAn1gECKoqLtOslshm,74,0.901,0.508,236525,0.29,0.0,10,0.105,-7.846,1,0.0298,135.114,4,0.287
856,Primer Dia,Shaman Dreams,3O9i7hYrsLU99msJcjPOCL,70,0.819,0.161,186500,0.0792,0.749,8,0.0971,-28.714,1,0.0398,139.613,4,0.0316
857,Brytiago,Asesina - Remix,59PYgzOiOjGDzjDT5N5oOX,85,0.589,0.825,327467,0.69,0.0,10,0.413,-4.252,0,0.226,94.194,4,0.516
858,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9,81,0.117,0.854,225773,0.463,0.0,5,0.354,-6.159,1,0.137,120.024,4,0.549
859,Martin Rapide,The Ones Left Behind,1pfOyfuKafxJXajfsnU731,69,0.994,0.429,148988,0.0407,0.945,11,0.0856,-23.967,0,0.0523,97.563,3,0.134
860,6ix9ine,KEKE,14PlDNjNh3pXyHXzkhX8n5,72,0.0321,0.599,151915,0.857,0.0,7,0.4,-5.7,1,0.299,187.985,4,0.469
861,Gio,Ambivalent,1eRrbXDfxLBMPXlIYnrUD1,35,0.067,0.681,185428,0.674,0.0,8,0.0778,-6.447,0,0.43,100.048,4,0.627
862,FELIX SANDMAN,EVERY SINGLE DAY,7uIWoxy1dC4TPWWbwy1ltU,63,0.811,0.658,185200,0.226,0.0,11,0.104,-9.535,1,0.0465,137.017,4,0.426
863,C ARMA,Yapma,1194zYf7UfSXP4omxVTmPa,79,0.106,0.771,169000,0.711,1.96e-05,11,0.0643,-5.46,0,0.0932,167.97,4,0.832
864,Ben Woodward,Without Me (Acoustic),3pnEPFXuYoYKEiBRTCElog,50,0.886,0.738,193318,0.255,0.0,7,0.108,-13.591,1,0.0716,135.817,4,0.484
865,The Minds Of 99,Alle Skuffer Over Tid,3UnhKxApDuz7UWV9d36T3n,45,0.0187,0.528,281554,0.71,0.0186,2,0.0965,-5.642,1,0.0279,153.99,4,0.127
866,Nicki Minaj,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,72,0.313,0.855,279867,0.787,0.0,8,0.194,-4.134,0,0.334,88.003,4,0.702
867,ZAYN,Natural,0ubgPdVdSSp0n2l4pLIeB2,64,0.608,0.655,193187,0.482,1.57e-05,8,0.314,-5.978,1,0.0726,99.596,4,0.275
868,Lucas & Steve,Where Have You Gone (Anywhere),3zECQWhwAEydeK9jUTPamo,75,0.00552,0.618,158602,0.767,0.0,5,0.147,-5.024,1,0.0489,124.071,4,0.239
869,Ude Af Kontrol,BONUSTRACK - Kald Det Hvad Du Vil,0xQjLebQ0gZUjHSMJ84S3W,41,0.227,0.832,120000,0.803,0.0,5,0.105,-4.164,0,0.0523,100.133,4,0.477
870,YNW Melly,Virtual (Blue Balenciagas),4dqkKnzOJ3fWduqKcHi374,72,0.312,0.767,193618,0.715,0.0,8,0.0973,-4.934,0,0.0523,149.957,4,0.577
871,Gigis,Verdens Bedste,12C4lTKJUFYzqjB0tNa7TP,51,0.0364,0.482,165244,0.731,0.0,3,0.124,-5.071,1,0.102,121.862,4,0.523
872,Shorta Kigger,Movie,07WWho3DTZl37X85dvr9mh,39,0.0713,0.754,197057,0.738,0.0216,5,0.0483,-5.156,0,0.0423,105.025,4,0.773
873,Hot Shade,California,4hBcYYxffKQJXKEXzRC7ou,74,0.017,0.619,169158,0.735,1.78e-06,7,0.388,-3.952,1,0.0445,119.985,4,0.668
874,bülow,Two Punks In Love,4dIPtEnmudhZPD8MsAtzSK,70,0.881,0.498,195347,0.418,0.0,0,0.113,-6.294,1,0.0539,190.078,4,0.796
875,Post Malone,Spoil My Night (feat. Swae Lee),5VuxWXbt7XENQCtE9TzpTv,79,0.337,0.669,194560,0.675,1.5e-05,1,0.109,-2.869,1,0.0337,160.911,4,0.262
876,Molo,Formidable,4GfjJlcJjE41QBSXLsezU6,42,0.103,0.756,318016,0.554,0.0,7,0.149,-7.005,1,0.0949,122.997,4,0.126
877,IAMJJ,Hitomalo,1BT6IPY89UkQOeq9ozDzCk,35,0.174,0.596,183062,0.612,0.2,6,0.366,-8.776,0,0.0474,120.094,4,0.55
878,Wisin & Yandel,Aullando,7BuHdm4lQqcyG3qTwdkxus,88,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
879,Bad Bunny,Caro,6it15CsDlkqB7N4lF0C1qM,85,0.627,0.651,229456,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248
880,Blueface,Respect My Cryppin’,5THQbSmeQ8iykxgK1om8Gk,72,0.157,0.827,141037,0.419,0.0,8,0.0886,-9.291,1,0.452,95.67,4,0.192
881,21 Savage,monster,2FUNBaa5DwItJtYEBgAblU,82,0.158,0.89,233040,0.607,0.000228,9,0.118,-6.916,0,0.124,134.022,4,0.224
882,Zookeepers,Drunk On You,25HWrN7rPVMy7r7JlYZvsC,51,0.156,0.743,208589,0.616,0.0,5,0.0921,-5.708,0,0.0611,162.067,4,0.369
883,Roy Purdy,Oh Wow,43iloSMNjOYqR5207cnqhO,64,0.108,0.764,133918,0.697,0.0,1,0.14,-4.598,1,0.0535,96.928,4,0.576
884,Mr. Probz,Space for Two,2vNyWYQtbrgOKcSG64SZMJ,72,0.466,0.477,206311,0.6,0.0,4,0.0688,-6.363,1,0.0835,159.972,4,0.486
885,Nas,Adam and Eve,0BSPhsCKfwENstErymcD80,63,0.0453,0.624,250760,0.803,0.0,9,0.318,-5.107,0,0.218,92.401,4,0.172
886,Hugo Helmig,Promise,6erZOCxjEfCia5ZvnuNE5S,39,0.683,0.695,185782,0.276,0.000507,4,0.171,-11.192,1,0.0419,114.831,4,0.249
887,Naoui,Den Pige,0RL1VAA1vFsiQuDFv7dDK3,40,0.00638,0.834,200912,0.586,0.0,8,0.176,-7.071,1,0.158,100.009,4,0.705
888,Gallant,Doesn't Matter,7haW1iyflhswPhCJMXTfmG,49,0.0298,0.758,208855,0.665,0.0,9,0.0766,-4.763,1,0.0619,130.967,4,0.585
889,James Arthur,You Deserve Better,4S1GTwPVpkSy7CsJIDKPEz,69,0.0322,0.516,207773,0.56,0.0,6,0.15,-7.116,0,0.486,98.94,4,0.696
890,Smile,Doing All Right - ...Revisited,69VE5kmfqG4dJSkrB1OtCI,71,0.261,0.373,196841,0.453,4.59e-05,9,0.16,-9.224,1,0.0419,95.384,4,0.418
891,AronChupa,Rave in the Grave,6Sf2YqGzNmVfSNpLFWuYbz,66,0.138,0.762,162733,0.724,7.71e-05,11,0.187,-6.309,0,0.0624,132.051,4,0.775
892,Koffee,Toast,3VEpRXloN4rbzNRPSQzZFW,72,0.0342,0.906,191502,0.638,1.7e-05,10,0.0725,-7.917,0,0.256,99.959,4,0.789
893,Skinz,Jaloux,0WI5mDRuqvTcr6c18RL7tN,43,0.0761,0.726,191941,0.584,0.0,6,0.0481,-6.098,0,0.141,154.932,4,0.82
894,Drake,8 Out Of 10,0zqy3ss4CwD6u4QPksS0nI,70,0.161,0.529,195720,0.69,0.0,2,0.498,-7.87,1,0.74,170.54,4,0.311
895,Sivas,Lang Historie Kort,7lzxcRigkrgOrPeYaRyHVV,49,0.375,0.808,121987,0.58,0.000437,10,0.486,-8.305,0,0.265,103.054,4,0.32
896,Peter Sommer,"'Elskede At Drømme, Drømmer Om At Elske",2QPzJ7jN0u6KGZXpeoBFmk,43,0.152,0.554,247328,0.822,0.12,6,0.103,-7.211,0,0.0443,99.129,4,0.638
897,Julia Bergwall,When I'm Gone,5KnvOIDN3m5e7A09oa578x,58,0.315,0.576,192473,0.642,0.0,11,0.141,-5.696,0,0.0434,92.045,4,0.283
898,Folkeklubben,Missionshotellet,4KjDOgTcWdPS0r8BRDmE1R,37,0.438,0.673,229363,0.631,0.00407,8,0.0998,-6.469,1,0.0333,115.61,4,0.477
899,Jonas Blue,Rise - Acoustic,64TfjW0Ebj9Uq0ik2OfmE7,72,0.811,0.628,232651,0.485,0.0,0,0.113,-6.299,1,0.0314,94.781,4,0.484
900,ASMR Denmark,Fireplace Crackling Asmr Relaxation,7IexUg0RaewaOJeNwltzlr,36,0.145,0.375,69042,0.203,0.956,1,0.326,-26.348,1,0.0535,66.853,4,0.539
901,Lil Mosey,Greet Her,35eqqYzCWQyzqxj4SI9Ywl,75,0.0593,0.75,174316,0.476,0.0,7,0.199,-7.864,0,0.0412,94.995,4,0.123
902,Jorja Smith,Teenage Fantasy,0fIFjeeLJjIBliWUCsxyMF,68,0.47,0.583,226906,0.677,0.193,4,0.43,-10.21,0,0.439,176.119,4,0.495
903,Cardi B,Ring (feat. Kehlani),5DfWF0jqMgZDCiu9zJENTA,77,0.049,0.767,177140,0.543,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485
904,Trippie Redd,Shake It Up,6yz0Jndhv0QjKdpcEMbOjz,78,0.128,0.776,116681,0.608,0.0,10,0.0932,-6.478,0,0.104,156.025,4,0.402
905,The Blaze,Heaven,09wrW4mdaoBrOFY6KSR94h,64,0.0257,0.613,219280,0.461,0.75,1,0.0776,-10.493,0,0.0313,125.066,4,0.0837
906,Sonn,Choke,28PYwyQETvCDNXMRBFAtzr,66,0.871,0.652,180000,0.403,0.808,9,0.0742,-14.328,0,0.0802,140.012,4,0.089
907,Mura Masa,Move Me,44Yrt6xIUdcooTbDh57hrF,64,0.151,0.763,202587,0.52,0.0134,1,0.0974,-8.53,1,0.0974,105.02,4,0.521
908,Basim,Umuligt,2gef95UDS4m1jxfIU9Me42,45,0.0109,0.589,203548,0.695,0.0,6,0.275,-6.491,0,0.0601,95.074,4,0.236
909,Bhad Bhabie,Geek'd (feat. Lil Baby),3nQQotHU6YtE0Z4kiMNoW8,70,0.478,0.845,134229,0.613,1.06e-06,9,0.115,-7.1,0,0.253,164.076,4,0.25
910,SAINt JHN,N***a Sh*t (Swoosh),1yKj60nSSQGVuZMhj0huDa,66,0.00531,0.732,187035,0.712,2.04e-06,1,0.135,-4.751,1,0.091,153.967,4,0.554
911,Barbara Moleko,Gadedreng,3a9WmKic7Sa1I4WXIxQsZv,33,0.472,0.806,206560,0.488,0.0,5,0.0909,-4.928,0,0.0573,145.004,4,0.641
912,Neelix,You,3chMdY4pJey3LA3q23Co3L,56,0.0965,0.752,272609,0.741,0.662,10,0.16,-7.835,0,0.0467,138.025,4,0.212
913,Blood Orange,Charcoal Baby,3bBmpVl9rQKJsFFGLFilIS,65,0.14,0.622,242341,0.46,0.000369,7,0.119,-8.389,0,0.0372,183.241,4,0.514
914,Hennedub,Umage,4RR1B32xyiyWUk7NfIEb94,50,0.064,0.555,214880,0.593,0.0,0,0.174,-6.113,1,0.2,126.449,5,0.569
915,Jax Jones,Ring Ring (feat. Mabel & Rich The Kid),3pSfoP1xZllxEuZ6Oh6ebn,76,0.172,0.779,217613,0.641,2.03e-06,1,0.102,-4.912,0,0.141,107.032,4,0.638
916,Cash Cash,Finest Hour (feat. Abir),0p0ljM6RxgpGt7wthGqBZa,73,0.0789,0.656,215781,0.729,0.0,5,0.133,-4.223,0,0.0765,95.974,4,0.438
917,Travis Scott,SICKO MODE - Skrillex Remix,0u695M7KyzXaPIjpEbxOkB,78,0.0214,0.651,304512,0.833,0.0,1,0.14,-3.356,1,0.172,155.051,4,0.443
918,Bad Bunny,MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,93,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
919,Sheck Wes,Live Sheck Wes,1dhO5lyN2Otv4qR0xWQXH7,74,0.000732,0.781,147347,0.617,0.0467,0,0.158,-7.82,1,0.252,139.973,4,0.506
920,Evelyn Stein,And The Flowers Were Gray,42ZTTDeBon4bTcSF3KA5F0,66,0.994,0.435,171553,0.0214,0.968,2,0.0914,-26.006,1,0.0597,144.381,3,0.235
921,Shorta Kigger,Monetos,5NS6LFGPaHmLLgrGpFOTyY,40,0.184,0.901,154286,0.791,0.00462,6,0.0832,-3.744,1,0.0476,126.064,4,0.811
922,David Guetta,Flames - Pink Panda Remix,7sdG8n2Q9s8tCM8Wc2Vg1a,65,0.0343,0.802,228387,0.845,0.0186,5,0.335,-5.509,0,0.0596,123.995,4,0.828
923,Silk City,Electricity (feat. Dua Lipa) - MK Remix,6JhJ3Qiw7sWE74MmSTbwkK,69,0.000156,0.675,346880,0.894,0.00856,9,0.112,-4.982,0,0.0821,123.995,4,0.844
924,King Princess,1950,0CZ8lquoTX2Dkg7Ak2inwA,83,0.648,0.6,225133,0.535,4.7e-06,4,0.162,-7.043,1,0.107,71.912,4,0.269
